"PROYECTO_ID","CONVOCATORIA_ID","ANO_CONVOCATORIA","CODIGO_PROYECTO","TITULO","FECHA_REGISTRO","FECHA_APROBACION","AÑO_APROBACION","ENTIDAD","CONVOCATORIA","TIPO_FINANCIACION","DESCRIPCION_FINANCIACION","DEPENDENCIA_ID","PROGRAMA","AREA_TEMATICA","AREA_CIENCIA","ESTADO_PROYECTO","EXENCION"
36545,11150,2009,620449326170,"Factores asociados al acceso y adherencia la control prenatal en instituciones de salud de Cali y Manizales Colombia 2009.",39994.6395833333,40072,2009,"FUNDACIÓN PARA LA EDUCACIÓN SUPERIOR - FES SOCIAL - CALI","493-2009 BANCO PROYECTOS EN SALUD - SALUD PUBLICA","RC","RECUPERACIÓN CONTINGENTE",9,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA DE LA SALUD",NA,NA,"EJECUCION","P"
36531,11150,2009,111549326156,"LA VIOLENCIA INTRAFAMILIAR (VIF) ENTRE LOS REINTEGRADOS DE  LOS GRUPOS ARMADOS.",39994.7090277778,40072,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","493-2009 BANCO PROYECTOS EN SALUD - SALUD PUBLICA","RC","RECUPERACIÓN CONTINGENTE",9,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA DE LA SALUD",NA,NA,"EJECUCION","P"
36574,11150,2009,336949326199,"EVALUACIÓN DEL IMPACTO DE UNA INTERVENCION PSICOEDUCATIVA PARA MEJORAR LA ADHERENCIA AL TRATAMIENTO EN PACIENTES PERTENECIENTES A UN PROGRAMA DE RENOPROTECCION",39994.7090277778,40072,2009,"CAJA DE COMPENSACION FAMILIAR DEL VALLE DEL CAUCA - COMFANDI","493-2009 BANCO PROYECTOS EN SALUD - SALUD PUBLICA","RC","RECUPERACIÓN CONTINGENTE",9,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA DE LA SALUD",NA,NA,"EJECUCION","P"
36603,11150,2009,111549326228,"Estudio ecológico de endemicidad por Rickettsia en Colombia",39994.7756944444,40072,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","493-2009 BANCO PROYECTOS EN SALUD - SALUD PUBLICA","RC","RECUPERACIÓN CONTINGENTE",9,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA DE LA SALUD",NA,NA,"EJECUCION","P"
36463,11150,2009,111549326088,"Epidemiología prevención y control del VIH/SIDA y las infecciones de transmisión sexual en una comunidad indígena de Colombia",39990.6888888889,40072,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","493-2009 BANCO PROYECTOS EN SALUD - SALUD PUBLICA","RC","RECUPERACIÓN CONTINGENTE",9,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA DE LA SALUD",NA,NA,"LIQUIDADO A PAZ Y SALVO","P"
36465,11150,2009,111549326090,"Estudio de costo efectividad del Tratamiento Acortado Estrictamente Supervisado (TAES o DOTS) de un grupo de pacientes con tuberculosis en la ciudad de Medellín 2005-2009.",39990.6958333333,40072,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","493-2009 BANCO PROYECTOS EN SALUD - SALUD PUBLICA","RC","RECUPERACIÓN CONTINGENTE",9,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA DE LA SALUD",NA,NA,"LIQUIDADO","P"
37803,11160,2010,110150827563,"Estandarización y acreditación de pruebas de análisis de micotoxinas: Aflatoxinas B1 B2 G1 G2 Aflatoxina M1 en leche líquida y en polvo Deoxilevalenol Tricoticenos Fumonisinas y Zearalenona realizadas en el Laboratorio de Toxicología de la Facultad de Medicina Veterinaria y de Zootecnia de la Universidad Nacional de Colombia Sede Bogotá.",40380.6888888889,40464,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","508-2010 BANCO DE PROYECTOS ESTANDARIZACIÓN Y ACREDITACIÓN DE LABORATORIOS","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37798,11160,2010,111550827558,"Validación de la metodología para la determinación cuantitativa de mercurio en pastos por absorción atómica con generador de hidruros",40380.6784722222,40464,2010,"UNIVERSIDAD DE ANTIOQUIA - UDEA","508-2010 BANCO DE PROYECTOS ESTANDARIZACIÓN Y ACREDITACIÓN DE LABORATORIOS","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37777,11160,2010,111550827537,"VALIDACIÓN Y ACREDITACIÓN DE ANÁLISIS DE RESIDUOS DE PLAGUICIDAS EN PRODUCTOS AGROALIMENTARIOS",40380.5881944444,40464,2010,"UNIVERSIDAD DE ANTIOQUIA - UDEA","508-2010 BANCO DE PROYECTOS ESTANDARIZACIÓN Y ACREDITACIÓN DE LABORATORIOS","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
37774,11160,2010,710650827533,"ESTANDARIZACION Y VALIDACION DE CINCO TÉCNICAS DE ANÁLISIS BROMATOLÓGICOS TENDIENTES A LA ACREDITACIÓN DEL LABORATORIO DE NUTRICIÓN ANIMAL DEL CENTRO DE INVESTIGACIÓN TURIPANÁ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38372,11164,2010,110151828131,"Procedimiento para establecer equivalencia en las puntuaciones de pruebas de aplicaciÓn masiva en personas con y sin limitaciÓn visual",40462.53125,40521,2010,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","518-2010 Banco de Proyectos de Investigación en la Calidad de la Educación","RC","RECUPERACIÓN CONTINGENTE",8,"PROGRAMA NACIONAL DE ESTUDIOS CIENTÍFICOS EN EDUCACIÓN","Evaluación educativa","53 CIENCIAS DE LA EDUCACIÓN","FINALIZADO","P"
35627,11144,2009,112748925244,"Biomarcadores del estrés y Bienestar Animal durante el proceso de presacrificio y su relación con la calidad e inocuidad de la carne bovina",39932.8569444444,40038,2009,"UNIVERSIDAD DE CALDAS - UNICALDAS","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35873,11144,2009,110148925499,"Búsqueda e identificación de genes de Colletotrichum lindemuthianum involucrados en patogenicidad en fríjol (Phaseolus vulgaris L.).",39938.7965277778,40038,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35940,11144,2009,110548925567,"CARACTERIZACIÓN BIOLÓGICA Y GENÉTICA DE POBLACIONES DE Anastrepha obliqua Y Anastrepha fraterculus (DIPTERA: TEPHRITIDAE) EN LA REGIÓN CENTRAL DE COLOMBIA",39939.6604166667,40038,2009,"UNIVERSIDAD DEL TOLIMA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35671,11144,2009,223648925288,"Detección de Ralstonia solanacearum agente causante del Moko de musáceas en plantas asintomáticas y suelo mediante real time PCR (qPCR).",39933.2958333333,40038,2009,"CENTRO INTERNACIONAL DE AGRICULTURA TROPICAL - CIAT","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35809,11144,2009,110248925434,"SELECCION DE GENOTIPOS DE PALMA DE ACEITE CON BAJA ACTIVIDAD LIPASA ORIENTADO A GENERAR MATERIALES CON MEJOR CALIDAD DE ACEITE.",39937.8909722222,40038,2009,"UNIVERSIDAD INDUSTRIAL DE SANTANDER - UIS","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35985,11144,2009,120248925613,"Los modelos de organización empresarial en agroindustria como determinantes de la innovación sectorial: un estudio comparado por departamentos",39945.6881944444,40038,2009,"UNIVERSIDAD DE BOGOTÁ ""JORGE TADEO LOZANO""","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35648,11144,2009,710648925265,"Aislamiento y uso de hongos para el control biológico de nematodos gastrointestinales de bovinos del sistema de producción de leche de Cundinamarca y Boyacá",39939.6152777778,40038,2009,"CORPORACIÓN COLOMBIANA DE INVESTIGACIÓN AGROPECUARIA - CORPOICA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35637,11144,2009,710648925254,"Validación de un Inmunógeno de Yersinia pseudotuberculosis para ser usado como herramienta de control de Yersiniosis en explotaciones cuyícolas del departamento de Nariño",39939.6881944444,40038,2009,"CORPORACIÓN COLOMBIANA DE INVESTIGACIÓN AGROPECUARIA - CORPOICA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35510,11144,2009,112048925127,"FORMACION DE UN BANCO DE ADN Y SU CARACTERIZACION MEDIANTE CODIGO DE BARRAS -DNA BARCODING- A PARTIR DEL GERMOPLASMA HORTICOLA DE LA UNAL- PALMIRA",39931.9854166667,40038,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE PALMIRA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35530,11144,2009,110648925147,"Aprovechamiento agrícola de biosólidos generados en Plantas de Tratamiento de Aguas Residuales Domésticas en el Cultivo de Caña de Azúcar",39932.4840277778,40038,2009,"UNIVERSIDAD DEL VALLE - UNIVALLE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",17,"PROGRAMA NACIONAL DE CIENCIA Y TECNOLOGÍA AGROPECUARIA",NA,NA,"EJECUCION","P"
35796,11144,2009,111548925421,"LA CORROSIVIDAD DEL BIODIESEL Y SU INCIDENCIA EN EL DESEMPEÑO DE AUTO PARTES - ESTUDIO DE MÉTODOS DE PREVENCIÓN Y CONTROL",39937.9465277778,40017,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA","OTRAS",NA,"EJECUCION","P"
35501,11144,2009,110648925118,"REDUCCION DE PERDIDAS POR FLUJOS DE DISPERSION EN TRANSFORMADORES DE DISTRIBUCION",39931.8465277778,40017,2009,"UNIVERSIDAD DEL VALLE - UNIVALLE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA","SECTOR ELÉCTRICO",NA,"EJECUCION","P"
35710,11144,2009,111548925335,"Desarrollo evaluación y demostración de un sistema de combustión y calentamiento por radiación infrarroja y recuperación de calor para procesos de baja temperatura",39937.4277777778,40017,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA","USO RACIONAL DE ENERGÍA",NA,"EJECUCION","P"
35600,11144,2009,110648925217,"Herramienta para el Estudio de Ferroresonancia en Transformadores Conectados con Cables",39932.7486111111,40017,2009,"UNIVERSIDAD DEL VALLE - UNIVALLE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",19,"PROGRAMA NACIONAL DE INVESTIGACIÓN EN ENERGÍA Y MINERÍA",NA,NA,"EJECUCION","P"
35685,11144,2009,110648925302,"DESARROLLO DE UNA GUÍA DE DISEÑO ESTRUCTURAL PARA DISMINUIR EL EFECTO DE LA INTERACCIÓN HUMANO-ESTRUCTURA EN ESTRUCTURAS CIVILES",39933.4,40091,2009,"UNIVERSIDAD DEL VALLE - UNIVALLE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35590,11144,2009,111048925207,"CARACTERIZACIÓN MECÁNICA DE LA HOJA DE ALOE Y DISEÑO DE MÁQUINAS PARA LA EXTRACCIÓN Y TRANSFORMACIÓN DE GEL DE ALOE VERA",39932.73125,40030,2009,"UNIVERSIDAD TECNOLÓGICA DE PEREIRA - UTP","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35679,11144,2009,110648925296,"Investigación y desarrollo de metodologías para la evaluación experimental de cargas eólicas en estructuras",39933.3791666667,40030,2009,"UNIVERSIDAD DEL VALLE - UNIVALLE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35698,11144,2009,120348925315,"Diseño de un laboratorio de aprendizaje en automatización de los procesos de negocio a través de la implementación de un sistema BPM (Business Process Management) en una empresa modelo.",39933.4416666667,40030,2009,"PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTÁ","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35682,11144,2009,120448925299,"Desarrollo de una aplicación para la modelación análisis y diseño de redes internas de distribución de agua potable",39933.3826388889,40030,2009,"UNIVERSIDAD DE LOS ANDES - UNIANDES","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35746,11144,2009,124448925371,"Los Offsets del sector defensa como instrumento de política para el fomento de la innovación tecnológica en los sectores productivos de Colombia. Un análisis  desde la experiencia internacional.",39937.6402777778,40030,2009,"CORPORACIÓN UNIVERSITARIA TECNOLÓGICA DE BOLIVAR - UCTB SEDE TERNERA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35804,11144,2009,121648925429,"Evaluación de dientes restaurados con postes prefabricados mediante elementos finitos",39937.7930555556,40030,2009,"Universidad EAFIT","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35920,11144,2009,111848925547,"Modelamiento y simulación de estrategias de innovación para el crecimiento de la industria colombiana de software y su ingreso al mercado exportador",39939.5277777778,40030,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLÍN","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35962,11144,2009,121548925590,"Desarrollo de un modelo integral para el diseño y gestión de cadenas de suministro resilientes y Confiables",39939.7472222222,40030,2009,"UNIVERSIDAD DEL NORTE - UNINORTE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35475,11144,2009,123048925092,"Desarrollo de un prototipo de un sistema integrador de tiempo y temperatura (ITT) para monitoreo de la calidad microbiológica de leche cruda y pasteurizada refrigerada",39930.6375,40030,2009,"UNIVERSIDAD DE LA SABANA - UNISABANA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35474,11144,2009,123048925091,"Extensión de la vida útil de alimentos líquidos o pastosos mediante la aplicación de ultrasonido de alta intensidad ",39930.6340277778,40030,2009,"UNIVERSIDAD DE LA SABANA - UNISABANA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"EJECUCION","P"
35633,11144,2009,111548925250,"PRODUCCIÓN DE RESINAS ALQUÍDICAS A PARTIR DE MEZCLAS DE ACEITES VEGETALES NACIONALES CRUDOS Y USADOS CON ACEITES INSATURADOS DE ALTO COSTO: EVALUACIÓN EN ESMALTES LACAS Y SELLADORES PARA MADERA",39932.88125,40030,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"FINALIZADO","P"
35821,11144,2009,121048925447,"Destintado de Papel Desperdicio en Medio Neutro con Pretratamiento Enzimático.",39938.4097222222,40030,2009,"UNIVERSIDAD PONTIFICIA BOLIVARIANA - SEDE MEDELLÍN","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",18,"PROGRAMA NACIONAL DE DESARROLLO TECNOLÓGICO INDUSTRIAL Y CALIDAD",NA,NA,"LIQUIDADO A PAZ Y SALVO","P"
35800,11144,2009,110348925425,"SERVICIOS DE T-LEARNING PARA EL SOPORTE DE UNA COMUNIDAD ACADÉMICA VIRTUAL",39938.8590277778,40031,2009,"UNIVERSIDAD DEL CAUCA - UNICAUCA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",16,"PROGRAMA NACIONAL DE ELECTRÓNICA TELECOMUNICACIONES E INFORMÁTICA","TELECOMUNICACIONES",NA,"EJECUCION","P"
35964,11144,2009,120348925592,"AYLLU: Plataforma de Cooperación mediada por Agentes aplicada en un Contexto de E-learning Colaborativo",39939.7541666667,40031,2009,"PONTIFICIA UNIVERSIDAD JAVERIANA - PUJ - SEDE BOGOTÁ","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",16,"PROGRAMA NACIONAL DE ELECTRÓNICA TELECOMUNICACIONES E INFORMÁTICA","INFORMÁTICA",NA,"EJECUCION","P"
35570,11144,2009,110648925187,"Una solución para maximizar la movilidad vehicular en intersecciones semaforizadas usando inteligencia de enjambres",39932.7,40031,2009,"UNIVERSIDAD DEL VALLE - UNIVALLE","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",16,"PROGRAMA NACIONAL DE ELECTRÓNICA TELECOMUNICACIONES E INFORMÁTICA","INFORMÁTICA",NA,"EJECUCION","P"
35949,11144,2009,110148925577,"Representación y Clasificación de Grandes Colecciones de Imágenes Médicas",39939.6916666667,40031,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",16,"PROGRAMA NACIONAL DE ELECTRÓNICA TELECOMUNICACIONES E INFORMÁTICA","INFORMÁTICA",NA,"FINALIZADO","P"
35967,11144,2009,121248925595,"Plataforma de Computación Urbana (Urb@naLab) para ofrecer servicios orientados al ciudadano en entornos urbanos inalámbricos que favorezcan un enfoque de LivingLabs en las ciudades colombianas",39939.7611111111,40031,2009,"UNIVERSIDAD SANTIAGO DE CALI - USC","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",16,"PROGRAMA NACIONAL DE ELECTRÓNICA TELECOMUNICACIONES E INFORMÁTICA","APLICACIÓN ETI EN ÁREAS ESTRATÉGICAS",NA,"FINALIZADO","P"
35487,11144,2009,111548925104,"ETNOBOTÁNICA DE LAS PLANTAS ANTIMALÁRICAS DEL VAUPÉS MEDIO: RECUPERACIÓN DEL SABER MEDICO TRADICIONAL",39931.5048611111,40016,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS","Básicas biomédicas","15 CIENCIAS BIOLÓGICAS","EJECUCION","P"
35484,11144,2009,111848925101,"PROBLEMAS ELÍPTICOS Y DE EVOLUCIÓN NO LINEALES",39931.3902777778,40016,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE MEDELLÍN","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS","Matemáticas","12 CIENCIAS FÍSICAS","EJECUCION","P"
35686,11144,2009,111548925303,"Las relaciones filogenéticas de la interacción del hongo entomopatógeno Cordyceps y la Clase Insecta en la Amazonia Colombiana",39933.4,40016,2009,"UNIVERSIDAD DE ANTIOQUIA - UDEA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS",NA,NA,"EJECUCION","P"
35646,11144,2009,110148925263,"Estudios ecológicos para el manejo sostenible de palmas útiles colombianas ",39932.9506944444,40016,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS",NA,NA,"EJECUCION","P"
35750,11144,2009,112748925375,"Estudio sedimentológico y estratigráfico de cuatro cuencas neógenas en el departamento de Caldas",39937.5736111111,40016,2009,"UNIVERSIDAD DE CALDAS - UNICALDAS","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS",NA,NA,"EJECUCION","P"
35610,11144,2009,113148925227,"ENTOMOLOGÍA FORENSE: SUCESIONES Y CICLOS DE VIDA DE INSECTOS ASOCIADOS A CADAVERES EN DIFERENTES MICROAMBIENTES IMPLEMENTACION Y DESARROLLO EN EL DEPARTAMENTO DEL CAQUETA.",39932.7972222222,40016,2009,"UNIVERSIDAD DE LA AMAZONÍA","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS",NA,NA,"EJECUCION","P"
35834,11144,2009,221348925460,"Comparative Genomics and Virulence in the pathogenic fungus Paracoccidioides brasiliensis (Actualizado)",39938.5076388889,40016,2009,"CORPORACIÓN PARA INVESTIGACIONES BIOLÓGICAS - CIB","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS",NA,NA,"EJECUCION","P"
35786,11144,2009,110148925411,"Producción de hidrógeno por reformado con vapor y/o autotérmico de etanol empleando catalizadores sintetizados a partir de hidrotalcitas",39937.7027777778,40016,2009,"UNIVERSIDAD NACIONAL DE COLOMBIA - SEDE BOGOTÁ","489-2009 CONFORMACIÓN DEL BANCO DE PROYECTOS DE INVESTIGACION ELEGIBLES - AÑO 2009","RC","RECUPERACIÓN CONTINGENTE",5,"PROGRAMA NACIONAL DE CIENCIAS BÁSICAS",NA,NA,"EJECUCION","P"
